stamp,x,y,z,roll,pitch,yaw
1715320107,24.616499,43.509514,0.000000,0.000000,0.000000,2.120575
1715320107,24.485874,43.722674,0.000000,0.000000,0.000000,2.129302
1715320107,24.353394,43.934686,0.000000,0.000000,0.000000,2.138028
1715320107,24.219069,44.145534,0.000000,0.000000,0.000000,2.146755
1715320108,24.082910,44.355202,0.000000,0.000000,0.000000,2.155482
1715320108,23.944925,44.563673,0.000000,0.000000,0.000000,2.164208
1715320108,23.805127,44.770933,0.000000,0.000000,0.000000,2.172935
1715320108,23.663526,44.976964,0.000000,0.000000,0.000000,2.181662
1715320108,23.520131,45.181752,0.000000,0.000000,0.000000,2.190388
1715320108,23.374956,45.385281,0.000000,0.000000,0.000000,2.199115
1715320108,23.228009,45.587535,0.000000,0.000000,0.000000,2.207842
1715320108,23.079304,45.788500,0.000000,0.000000,0.000000,2.216568
1715320108,22.928850,45.988158,0.000000,0.000000,0.000000,2.225295
1715320108,22.776660,46.186497,0.000000,0.000000,0.000000,2.234021
1715320108,22.622744,46.383499,0.000000,0.000000,0.000000,2.242748
1715320108,22.467116,46.579151,0.000000,0.000000,0.000000,2.251475
1715320108,22.309785,46.773438,0.000000,0.000000,0.000000,2.260201
1715320108,22.150766,46.966344,0.000000,0.000000,0.000000,2.268928
1715320108,21.990069,47.157855,0.000000,0.000000,0.000000,2.277655
1715320108,21.827707,47.347957,0.000000,0.000000,0.000000,2.286381
1715320108,21.663692,47.536634,0.000000,0.000000,0.000000,2.295108
1715320108,21.498037,47.723873,0.000000,0.000000,0.000000,2.303835
1715320108,21.330755,47.909659,0.000000,0.000000,0.000000,2.312561
1715320109,21.161857,48.093979,0.000000,0.000000,0.000000,2.321288
1715320109,20.991357,48.276817,0.000000,0.000000,0.000000,2.330015
1715320109,20.819269,48.458161,0.000000,0.000000,0.000000,2.338741
1715320109,20.645604,48.637996,0.000000,0.000000,0.000000,2.347468
1715320109,20.470377,48.816308,0.000000,0.000000,0.000000,2.356194
1715320109,20.293600,48.993085,0.000000,0.000000,0.000000,2.364921
1715320109,20.115288,49.168312,0.000000,0.000000,0.000000,2.373648
1715320109,19.935453,49.341977,0.000000,0.000000,0.000000,2.382374
1715320109,19.754109,49.514065,0.000000,0.000000,0.000000,2.391101
1715320109,19.571271,49.684565,0.000000,0.000000,0.000000,2.399828
1715320109,19.386951,49.853463,0.000000,0.000000,0.000000,2.408554
1715320109,19.201165,50.020745,0.000000,0.000000,0.000000,2.417281
1715320109,19.013926,50.186400,0.000000,0.000000,0.000000,2.426008
1715320109,18.825249,50.350415,0.000000,0.000000,0.000000,2.434734
1715320109,18.635147,50.512777,0.000000,0.000000,0.000000,2.443461
1715320109,18.443636,50.673474,0.000000,0.000000,0.000000,2.452188
1715320109,18.250730,50.832493,0.000000,0.000000,0.000000,2.460914
1715320109,18.056444,50.989824,0.000000,0.000000,0.000000,2.469641
1715320109,17.860791,51.145452,0.000000,0.000000,0.000000,2.478368
1715320109,17.663789,51.299368,0.000000,0.000000,0.000000,2.487094
1715320110,17.465450,51.451558,0.000000,0.000000,0.000000,2.495821
1715320110,17.265792,51.602012,0.000000,0.000000,0.000000,2.504547
1715320110,17.064827,51.750717,0.000000,0.000000,0.000000,2.513274
